Below is the content and the addresses the content is put in for process 1
 Address|	Frame	|	Content
0x733	|	7	|	y
0x734	|	7	|	c
0x735	|	7	|	l
0x736	|	7	|	o
0x737	|	7	|	p
0x738	|	7	|	e
0x739	|	7	|	s
0x73A	|	7	|	 
0x73B	|	7	|	a
0x73C	|	7	|	n
0x73D	|	7	|	d
0x73E	|	7	|	 
0x73F	|	7	|	t
0x740	|	7	|	h
0x741	|	7	|	e
0x742	|	7	|	 
0x743	|	7	|	H
0x744	|	7	|	e
0x745	|	7	|	c
0x746	|	7	|	a
0x747	|	7	|	t
0x748	|	7	|	o
0x749	|	7	|	n
0x74A	|	7	|	c
0x74B	|	7	|	h
0x74C	|	7	|	i
0x74D	|	7	|	r
0x74E	|	7	|	e
0x74F	|	7	|	s
0x750	|	7	|	 
0x751	|	7	|	o
0x752	|	7	|	r
0x753	|	7	|	 
0x754	|	7	|	H
0x755	|	7	|	u
0x756	|	7	|	n
0x757	|	7	|	d
0x758	|	7	|	r
0x759	|	7	|	e
0x75A	|	7	|	d
0x75B	|	7	|	-
0x75C	|	7	|	H
0x75D	|	7	|	a
0x75E	|	7	|	n
0x75F	|	7	|	d
0x760	|	7	|	e
0x761	|	7	|	d
0x762	|	7	|	 
0x763	|	7	|	O
0x764	|	7	|	n
0x765	|	7	|	e
0x766	|	7	|	s
0x767	|	7	|	,
0x768	|	7	|	 
0x769	|	7	|	w
0x76A	|	7	|	h
0x76B	|	7	|	o
0x76C	|	7	|	 
0x76D	|	7	|	w
0x76E	|	7	|	e
0x76F	|	7	|	r
0x770	|	7	|	e
0x771	|	7	|	 
0x772	|	7	|	b
0x773	|	7	|	o
0x774	|	7	|	t
0x775	|	7	|	h
0x776	|	7	|	 
0x777	|	7	|	t
0x778	|	7	|	h
0x779	|	7	|	r
0x77A	|	7	|	o
0x77B	|	7	|	w
0x77C	|	7	|	n
0x77D	|	7	|	 
0x77E	|	7	|	i
0x77F	|	7	|	n
0x780	|	7	|	t
0x781	|	7	|	o
0x782	|	7	|	 
0x783	|	7	|	T
0x784	|	7	|	a
0x785	|	7	|	r
0x786	|	7	|	t
0x787	|	7	|	a
0x788	|	7	|	r
0x789	|	7	|	u
0x78A	|	7	|	s
0x78B	|	7	|	 
0x78C	|	7	|	b
0x78D	|	7	|	y
0x78E	|	7	|	 
0x78F	|	7	|	U
0x790	|	7	|	r
0x791	|	7	|	a
0x792	|	7	|	n
0x793	|	7	|	u
0x794	|	7	|	s
0x795	|	7	|	.
0x796	|	7	|	 
0x797	|	7	|	T
0x798	|	7	|	h
0x799	|	7	|	i
0x79A	|	7	|	s
0x79B	|	7	|	 
0x79C	|	7	|	m
0x79D	|	7	|	a
0x79E	|	7	|	d
0x79F	|	7	|	e
0x7A0	|	7	|	 
0x7A1	|	7	|	G
0x7A2	|	7	|	a
0x7A3	|	7	|	i
0x7A4	|	7	|	a
0x7A5	|	7	|	 
0x7A6	|	7	|	f
0x7A7	|	7	|	u
0x7A8	|	7	|	r
0x7A9	|	7	|	i
0x7AA	|	7	|	o
0x7AB	|	7	|	u
0x7AC	|	7	|	s
0x7AD	|	7	|	.
0x7AE	|	7	|	 
0x7AF	|	7	|	C
0x7B0	|	7	|	r
0x7B1	|	7	|	o
0x7B2	|	7	|	n
0x7B3	|	7	|	u
0x7B4	|	7	|	s
0x7B5	|	7	|	 
0x7B6	|	7	|	(
0x7B7	|	7	|	"
0x7B8	|	7	|	t
0x7B9	|	7	|	h
0x7BA	|	7	|	e
0x7BB	|	7	|	 
0x7BC	|	7	|	w
0x7BD	|	7	|	i
0x7BE	|	7	|	l
0x7BF	|	7	|	y
0x7C0	|	7	|	,
0x7C1	|	7	|	 
0x7C2	|	7	|	y
0x7C3	|	7	|	o
0x7C4	|	7	|	u
0x7C5	|	7	|	n
0x7C6	|	7	|	g
0x7C7	|	7	|	e
0x7C8	|	7	|	s
0x7C9	|	7	|	t
0x7CA	|	7	|	 
0x7CB	|	7	|	a
0x7CC	|	7	|	n
0x7CD	|	7	|	d
0x7CE	|	7	|	 
0x7CF	|	7	|	m
0x7D0	|	7	|	o
0x7D1	|	7	|	s
0x7D2	|	7	|	t
0x7D3	|	7	|	 
0x7D4	|	7	|	t
0x7D5	|	7	|	e
0x7D6	|	7	|	r
0x7D7	|	7	|	r
0x7D8	|	7	|	i
0x7D9	|	7	|	b
0x7DA	|	7	|	l
0x7DB	|	7	|	e
0x7DC	|	7	|	 
0x7DD	|	7	|	o
0x7DE	|	7	|	f
0x7DF	|	7	|	 
0x7E0	|	7	|	G
0x7E1	|	7	|	a
0x7E2	|	7	|	i
0x7E3	|	7	|	a
0x7E4	|	7	|	'
0x7E5	|	7	|	s
0x7E6	|	7	|	 
0x7E7	|	7	|	c
0x7E8	|	7	|	h
0x7E9	|	7	|	i
0x7EA	|	7	|	l
0x7EB	|	7	|	d
0x7EC	|	7	|	r
0x7ED	|	7	|	e
0x7EE	|	7	|	n
0x7EF	|	7	|	"
0x7F0	|	7	|	[
0x7F1	|	7	|	2
0x7F2	|	7	|	5
0x7F3	|	7	|	]
0x7F4	|	7	|	)
0x7F5	|	7	|	,
0x7F6	|	7	|	 
0x7F7	|	7	|	w
0x7F8	|	7	|	a
0x7F9	|	7	|	s
0x7FA	|	7	|	 
0x7FB	|	7	|	c
0x7FC	|	7	|	o
0x7FD	|	7	|	n
0x7FE	|	7	|	v
0x7FF	|	7	|	i
0x800	|	8	|	n
0x801	|	8	|	c
0x802	|	8	|	e
0x803	|	8	|	d
0x804	|	8	|	 
0x805	|	8	|	b
0x806	|	8	|	y
0x807	|	8	|	 
0x808	|	8	|	G
0x809	|	8	|	a
0x80A	|	8	|	i
0x80B	|	8	|	a
0x80C	|	8	|	 
0x80D	|	8	|	t
0x80E	|	8	|	o
0x80F	|	8	|	 
0x810	|	8	|	c
0x811	|	8	|	a
0x812	|	8	|	s
0x813	|	8	|	t
0x814	|	8	|	r
0x815	|	8	|	a
0x816	|	8	|	t
0x817	|	8	|	e
0x818	|	8	|	 
0x819	|	8	|	h
0x81A	|	8	|	i
0x81B	|	8	|	s
0x81C	|	8	|	 
0x81D	|	8	|	f
0x81E	|	8	|	a
0x81F	|	8	|	t
0x820	|	8	|	h
0x821	|	8	|	e
0x822	|	8	|	r
0x823	|	8	|	.
0x824	|	8	|	 
0x825	|	8	|	H
0x826	|	8	|	e
0x827	|	8	|	 
0x828	|	8	|	d
0x829	|	8	|	i
0x82A	|	8	|	d
0x82B	|	8	|	 
0x82C	|	8	|	t
0x82D	|	8	|	h
0x82E	|	8	|	i
0x82F	|	8	|	s
0x830	|	8	|	,
0x831	|	8	|	 
0x832	|	8	|	a
0x833	|	8	|	n
0x834	|	8	|	d
0x835	|	8	|	 
0x836	|	8	|	b
0x837	|	8	|	e
0x838	|	8	|	c
0x839	|	8	|	a
0x83A	|	8	|	m
0x83B	|	8	|	e
0x83C	|	8	|	 
0x83D	|	8	|	t
0x83E	|	8	|	h
0x83F	|	8	|	e
0x840	|	8	|	 
0x841	|	8	|	r
0x842	|	8	|	u
0x843	|	8	|	l
0x844	|	8	|	e
0x845	|	8	|	r
0x846	|	8	|	 
0x847	|	8	|	o
0x848	|	8	|	f
0x849	|	8	|	 
0x84A	|	8	|	t
0x84B	|	8	|	h
0x84C	|	8	|	e
0x84D	|	8	|	 
0x84E	|	8	|	T
0x84F	|	8	|	i
0x850	|	8	|	t
0x851	|	8	|	a
0x852	|	8	|	n
0x853	|	8	|	s
0x854	|	8	|	 
0x855	|	8	|	w
0x856	|	8	|	i
0x857	|	8	|	t
0x858	|	8	|	h
0x859	|	8	|	 
0x85A	|	8	|	h
0x85B	|	8	|	i
0x85C	|	8	|	s
0x85D	|	8	|	 
0x85E	|	8	|	s
0x85F	|	8	|	i
0x860	|	8	|	s
0x861	|	8	|	t
0x862	|	8	|	e
0x863	|	8	|	r
0x864	|	8	|	-
0x865	|	8	|	w
0x866	|	8	|	i
0x867	|	8	|	f
0x868	|	8	|	e
0x869	|	8	|	 
0x86A	|	8	|	R
0x86B	|	8	|	h
0x86C	|	8	|	e
0x86D	|	8	|	a
0x86E	|	8	|	 
0x86F	|	8	|	a
0x870	|	8	|	s
0x871	|	8	|	 
0x872	|	8	|	h
0x873	|	8	|	i
0x874	|	8	|	s
0x875	|	8	|	 
0x876	|	8	|	c
0x877	|	8	|	o
0x878	|	8	|	n
0x879	|	8	|	s
0x87A	|	8	|	o
0x87B	|	8	|	r
0x87C	|	8	|	t
0x87D	|	8	|	,
0x87E	|	8	|	 
0x87F	|	8	|	a
0x880	|	8	|	n
0x881	|	8	|	d
0x882	|	8	|	 
0x883	|	8	|	t
0x884	|	8	|	h
0x885	|	8	|	e
0x886	|	8	|	 
0x887	|	8	|	o
0x888	|	8	|	t
0x889	|	8	|	h
0x88A	|	8	|	e
0x88B	|	8	|	r
0x88C	|	8	|	 
0x88D	|	8	|	T
0x88E	|	8	|	i
0x88F	|	8	|	t
0x890	|	8	|	a
0x891	|	8	|	n
0x892	|	8	|	s
0x893	|	8	|	 
0x894	|	8	|	b
0x895	|	8	|	e
0x896	|	8	|	c
0x897	|	8	|	a
0x898	|	8	|	m
0x899	|	8	|	e
0x89A	|	8	|	 
0x89B	|	8	|	h
0x89C	|	8	|	i
0x89D	|	8	|	s
0x89E	|	8	|	 
0x89F	|	8	|	c
0x8A0	|	8	|	o
0x8A1	|	8	|	u
0x8A2	|	8	|	r
0x8A3	|	8	|	t
0x8A4	|	8	|	.
0x8A5	|	8	|	

0x8A6	|	8	|	A
0x8A7	|	8	|	 
0x8A8	|	8	|	m
0x8A9	|	8	|	o
0x8AA	|	8	|	t
0x8AB	|	8	|	i
0x8AC	|	8	|	f
0x8AD	|	8	|	 
0x8AE	|	8	|	o
0x8AF	|	8	|	f
0x8B0	|	8	|	 
0x8B1	|	8	|	f
0x8B2	|	8	|	a
0x8B3	|	8	|	t
0x8B4	|	8	|	h
0x8B5	|	8	|	e
0x8B6	|	8	|	r
0x8B7	|	8	|	-
0x8B8	|	8	|	a
0x8B9	|	8	|	g
0x8BA	|	8	|	a
0x8BB	|	8	|	i
0x8BC	|	8	|	n
0x8BD	|	8	|	s
0x8BE	|	8	|	t
0x8BF	|	8	|	-
0x8C0	|	8	|	s
0x8C1	|	8	|	o
0x8C2	|	8	|	n
0x8C3	|	8	|	 
0x8C4	|	8	|	c
0x8C5	|	8	|	o
0x8C6	|	8	|	n
0x8C7	|	8	|	f
0x8C8	|	8	|	l
0x8C9	|	8	|	i
0x8CA	|	8	|	c
0x8CB	|	8	|	t
0x8CC	|	8	|	 
0x8CD	|	8	|	w
0x8CE	|	8	|	a
0x8CF	|	8	|	s
0x8D0	|	8	|	 
0x8D1	|	8	|	r
0x8D2	|	8	|	e
0x8D3	|	8	|	p
0x8D4	|	8	|	e
0x8D5	|	8	|	a
0x8D6	|	8	|	t
0x8D7	|	8	|	e
0x8D8	|	8	|	d
0x8D9	|	8	|	 
0x8DA	|	8	|	w
0x8DB	|	8	|	h
0x8DC	|	8	|	e
0x8DD	|	8	|	n
0x8DE	|	8	|	 
0x8DF	|	8	|	C
0x8E0	|	8	|	r
0x8E1	|	8	|	o
0x8E2	|	8	|	n
0x8E3	|	8	|	u
0x8E4	|	8	|	s
0x8E5	|	8	|	 
0x8E6	|	8	|	w
0x8E7	|	8	|	a
0x8E8	|	8	|	s
0x8E9	|	8	|	 
0x8EA	|	8	|	c
0x8EB	|	8	|	o
0x8EC	|	8	|	n
0x8ED	|	8	|	f
0x8EE	|	8	|	r
0x8EF	|	8	|	o
0x8F0	|	8	|	n
0x8F1	|	8	|	t
0x8F2	|	8	|	e
0x8F3	|	8	|	d
0x8F4	|	8	|	 
0x8F5	|	8	|	b
0x8F6	|	8	|	y
0x8F7	|	8	|	 
0x8F8	|	8	|	h
0x8F9	|	8	|	i
0x8FA	|	8	|	s
0x8FB	|	8	|	 
0x8FC	|	8	|	s
0x8FD	|	8	|	o
0x8FE	|	8	|	n
0x8FF	|	8	|	,
0x900	|	9	|	 
0x901	|	9	|	Z
0x902	|	9	|	e
0x903	|	9	|	u
0x904	|	9	|	s
0x905	|	9	|	.
0x906	|	9	|	 
0x907	|	9	|	B
0x908	|	9	|	e
0x909	|	9	|	c
0x90A	|	9	|	a
0x90B	|	9	|	u
0x90C	|	9	|	s
0x90D	|	9	|	e
0x90E	|	9	|	 
0x90F	|	9	|	C
0x910	|	9	|	r
0x911	|	9	|	o
0x912	|	9	|	n
0x913	|	9	|	u
0x914	|	9	|	s
0x915	|	9	|	 
0x916	|	9	|	h
0x917	|	9	|	a
0x918	|	9	|	d
0x919	|	9	|	 
0x91A	|	9	|	b
0x91B	|	9	|	e
0x91C	|	9	|	t
0x91D	|	9	|	r
0x91E	|	9	|	a
0x91F	|	9	|	y
0x920	|	9	|	e
0x921	|	9	|	d
0x922	|	9	|	 
0x923	|	9	|	h
0x924	|	9	|	i
0x925	|	9	|	s
0x926	|	9	|	 
0x927	|	9	|	f
0x928	|	9	|	a
0x929	|	9	|	t
0x92A	|	9	|	h
0x92B	|	9	|	e
0x92C	|	9	|	r
0x92D	|	9	|	,
0x92E	|	9	|	 
0x92F	|	9	|	h
0x930	|	9	|	e
0x931	|	9	|	 
0x932	|	9	|	f
0x933	|	9	|	e
0x934	|	9	|	a
0x935	|	9	|	r
0x936	|	9	|	e
0x937	|	9	|	d
0x938	|	9	|	 
0x939	|	9	|	t
0x93A	|	9	|	h
0x93B	|	9	|	a
0x93C	|	9	|	t
0x93D	|	9	|	 
0x93E	|	9	|	h
0x93F	|	9	|	i
0x940	|	9	|	s
0x941	|	9	|	 
0x942	|	9	|	o
0x943	|	9	|	f
0x944	|	9	|	f
0x945	|	9	|	s
0x946	|	9	|	p
0x947	|	9	|	r
0x948	|	9	|	i
0x949	|	9	|	n
0x94A	|	9	|	g
0x94B	|	9	|	 
0x94C	|	9	|	w
0x94D	|	9	|	o
0x94E	|	9	|	u
0x94F	|	9	|	l
0x950	|	9	|	d
0x951	|	9	|	 
0x952	|	9	|	d
0x953	|	9	|	o
0x954	|	9	|	 
0x955	|	9	|	t
0x956	|	9	|	h
0x957	|	9	|	e
0x958	|	9	|	 
0x959	|	9	|	s
0x95A	|	9	|	a
0x95B	|	9	|	m
0x95C	|	9	|	e
0x95D	|	9	|	,
0x95E	|	9	|	 
0x95F	|	9	|	a
0x960	|	9	|	n
0x961	|	9	|	d
0x962	|	9	|	 
0x963	|	9	|	s
0x964	|	9	|	o
0x965	|	9	|	 
0x966	|	9	|	e
0x967	|	9	|	a
0x968	|	9	|	c
0x969	|	9	|	h
0x96A	|	9	|	 
0x96B	|	9	|	t
0x96C	|	9	|	i
0x96D	|	9	|	m
0x96E	|	9	|	e
0x96F	|	9	|	 
0x970	|	9	|	R
0x971	|	9	|	h
0x972	|	9	|	e
0x973	|	9	|	a
0x974	|	9	|	 
0x975	|	9	|	g
0x976	|	9	|	a
0x977	|	9	|	v
0x978	|	9	|	e
0x979	|	9	|	 
0x97A	|	9	|	b
0x97B	|	9	|	i
0x97C	|	9	|	r
0x97D	|	9	|	t
0x97E	|	9	|	h
0x97F	|	9	|	,
0x980	|	9	|	 
0x981	|	9	|	h
0x982	|	9	|	e
0x983	|	9	|	 
0x984	|	9	|	s
0x985	|	9	|	n
0x986	|	9	|	a
0x987	|	9	|	t
0x988	|	9	|	c
0x989	|	9	|	h
0x98A	|	9	|	e
0x98B	|	9	|	d
0x98C	|	9	|	 
0x98D	|	9	|	u
0x98E	|	9	|	p
0x98F	|	9	|	 
0x990	|	9	|	t
0x991	|	9	|	h
0x992	|	9	|	e
0x993	|	9	|	 
0x994	|	9	|	c
0x995	|	9	|	h
0x996	|	9	|	i
0x997	|	9	|	l
0x998	|	9	|	d
0x999	|	9	|	 
0x99A	|	9	|	a
0x99B	|	9	|	n
0x99C	|	9	|	d
0x99D	|	9	|	 
0x99E	|	9	|	a
0x99F	|	9	|	t
0x9A0	|	9	|	e
0x9A1	|	9	|	 
0x9A2	|	9	|	i
0x9A3	|	9	|	t
0x9A4	|	9	|	.
0x9A5	|	9	|	 
0x9A6	|	9	|	R
0x9A7	|	9	|	h
0x9A8	|	9	|	e
0x9A9	|	9	|	a
0x9AA	|	9	|	 
0x9AB	|	9	|	h
0x9AC	|	9	|	a
0x9AD	|	9	|	t
0x9AE	|	9	|	e
0x9AF	|	9	|	d
0x9B0	|	9	|	 
0x9B1	|	9	|	t
0x9B2	|	9	|	h
0x9B3	|	9	|	i
0x9B4	|	9	|	s
0x9B5	|	9	|	 
0x9B6	|	9	|	a
0x9B7	|	9	|	n
0x9B8	|	9	|	d
0x9B9	|	9	|	 
0x9BA	|	9	|	t
0x9BB	|	9	|	r
0x9BC	|	9	|	i
0x9BD	|	9	|	c
0x9BE	|	9	|	k
0x9BF	|	9	|	e
0x9C0	|	9	|	d
0x9C1	|	9	|	 
0x9C2	|	9	|	h
0x9C3	|	9	|	i
0x9C4	|	9	|	m
0x9C5	|	9	|	 
0x9C6	|	9	|	b
0x9C7	|	9	|	y
0x9C8	|	9	|	 
0x9C9	|	9	|	h
0x9CA	|	9	|	i
0x9CB	|	9	|	d
0x9CC	|	9	|	i
0x9CD	|	9	|	n
0x9CE	|	9	|	g
0x9CF	|	9	|	 
0x9D0	|	9	|	Z
0x9D1	|	9	|	e
0x9D2	|	9	|	u
0x9D3	|	9	|	s
0x9D4	|	9	|	 
0x9D5	|	9	|	a
0x9D6	|	9	|	n
0x9D7	|	9	|	d
0x9D8	|	9	|	 
0x9D9	|	9	|	w
0x9DA	|	9	|	r
0x9DB	|	9	|	a
0x9DC	|	9	|	p
0x9DD	|	9	|	p
0x9DE	|	9	|	i
0x9DF	|	9	|	n
0x9E0	|	9	|	g
0x9E1	|	9	|	 
0x9E2	|	9	|	a
0x9E3	|	9	|	 
0x9E4	|	9	|	s
0x9E5	|	9	|	t
0x9E6	|	9	|	o
0x9E7	|	9	|	n
0x9E8	|	9	|	e
0x9E9	|	9	|	 
0x9EA	|	9	|	i
0x9EB	|	9	|	n
0x9EC	|	9	|	 
0x9ED	|	9	|	a
0x9EE	|	9	|	 
0x9EF	|	9	|	b
0x9F0	|	9	|	a
0x9F1	|	9	|	b
0x9F2	|	9	|	y
0x9F3	|	9	|	'
0x9F4	|	9	|	s
0x9F5	|	9	|	 
0x9F6	|	9	|	b
0x9F7	|	9	|	l
0x9F8	|	9	|	a
0x9F9	|	9	|	n
0x9FA	|	9	|	k
0x9FB	|	9	|	e
0x9FC	|	9	|	t
0x9FD	|	9	|	,
0x9FE	|	9	|	 
0x9FF	|	9	|	w
0xA00	|	10	|	h
0xA01	|	10	|	i
0xA02	|	10	|	c
0xA03	|	10	|	h
0xA04	|	10	|	 
0xA05	|	10	|	C
0xA06	|	10	|	r
0xA07	|	10	|	o
0xA08	|	10	|	n
0xA09	|	10	|	u
0xA0A	|	10	|	s
0xA0B	|	10	|	 
0xA0C	|	10	|	a
0xA0D	|	10	|	t
0xA0E	|	10	|	e
0xA0F	|	10	|	.
0xA10	|	10	|	 
0xA11	|	10	|	W
0xA12	|	10	|	h
0xA13	|	10	|	e
0xA14	|	10	|	n
0xA15	|	10	|	 
0xA16	|	10	|	Z
0xA17	|	10	|	e
0xA18	|	10	|	u
0xA19	|	10	|	s
0xA1A	|	10	|	 
0xA1B	|	10	|	w
0xA1C	|	10	|	a
0xA1D	|	10	|	s
0xA1E	|	10	|	 
0xA1F	|	10	|	f
0xA20	|	10	|	u
0xA21	|	10	|	l
0xA22	|	10	|	l
0xA23	|	10	|	 
0xA24	|	10	|	g
0xA25	|	10	|	r
0xA26	|	10	|	o
0xA27	|	10	|	w
0xA28	|	10	|	n
0xA29	|	10	|	,
0xA2A	|	10	|	 
0xA2B	|	10	|	h
0xA2C	|	10	|	e
0xA2D	|	10	|	 
0xA2E	|	10	|	f
0xA2F	|	10	|	e
0xA30	|	10	|	d
0xA31	|	10	|	 
0xA32	|	10	|	C
0xA33	|	10	|	r
0xA34	|	10	|	o
0xA35	|	10	|	n
0xA36	|	10	|	u
0xA37	|	10	|	s
0xA38	|	10	|	 
0xA39	|	10	|	a
0xA3A	|	10	|	 
0xA3B	|	10	|	d
0xA3C	|	10	|	r
0xA3D	|	10	|	u
0xA3E	|	10	|	g
0xA3F	|	10	|	g
0xA40	|	10	|	e
0xA41	|	10	|	d
0xA42	|	10	|	 
0xA43	|	10	|	d
0xA44	|	10	|	r
0xA45	|	10	|	i
0xA46	|	10	|	n
0xA47	|	10	|	k
0xA48	|	10	|	 
0xA49	|	10	|	w
0xA4A	|	10	|	h
0xA4B	|	10	|	i
0xA4C	|	10	|	c
0xA4D	|	10	|	h
0xA4E	|	10	|	 
0xA4F	|	10	|	c
0xA50	|	10	|	a
0xA51	|	10	|	u
0xA52	|	10	|	s
0xA53	|	10	|	e
0xA54	|	10	|	d
0xA55	|	10	|	 
0xA56	|	10	|	h
0xA57	|	10	|	i
0xA58	|	10	|	m
0xA59	|	10	|	 
0xA5A	|	10	|	t
0xA5B	|	10	|	o
0xA5C	|	10	|	 
0xA5D	|	10	|	v
0xA5E	|	10	|	o
0xA5F	|	10	|	m
0xA60	|	10	|	i
0xA61	|	10	|	t
0xA62	|	10	|	,
0xA63	|	10	|	 
0xA64	|	10	|	t
0xA65	|	10	|	h
0xA66	|	10	|	r
0xA67	|	10	|	o
0xA68	|	10	|	w
0xA69	|	10	|	i
0xA6A	|	10	|	n
0xA6B	|	10	|	g
0xA6C	|	10	|	 
0xA6D	|	10	|	u
0xA6E	|	10	|	p
0xA6F	|	10	|	 
0xA70	|	10	|	R
0xA71	|	10	|	h
0xA72	|	10	|	e
0xA73	|	10	|	a
0xA74	|	10	|	'
0xA75	|	10	|	s
0xA76	|	10	|	 
0xA77	|	10	|	o
0xA78	|	10	|	t
0xA79	|	10	|	h
0xA7A	|	10	|	e
0xA7B	|	10	|	r
0xA7C	|	10	|	 
0xA7D	|	10	|	c
0xA7E	|	10	|	h
0xA7F	|	10	|	i
0xA80	|	10	|	l
0xA81	|	10	|	d
0xA82	|	10	|	r
0xA83	|	10	|	e
0xA84	|	10	|	n
0xA85	|	10	|	 
0xA86	|	10	|	a
0xA87	|	10	|	n
0xA88	|	10	|	d
0xA89	|	10	|	 
0xA8A	|	10	|	t
0xA8B	|	10	|	h
0xA8C	|	10	|	e
0xA8D	|	10	|	 
0xA8E	|	10	|	s
0xA8F	|	10	|	t
0xA90	|	10	|	o
0xA91	|	10	|	n
0xA92	|	10	|	e
0xA93	|	10	|	,
0xA94	|	10	|	 
0xA95	|	10	|	w
0xA96	|	10	|	h
0xA97	|	10	|	i
0xA98	|	10	|	c
0xA99	|	10	|	h
0xA9A	|	10	|	 
0xA9B	|	10	|	h
0xA9C	|	10	|	a
0xA9D	|	10	|	d
0xA9E	|	10	|	 
0xA9F	|	10	|	b
0xAA0	|	10	|	e
0xAA1	|	10	|	e
0xAA2	|	10	|	n
0xAA3	|	10	|	 
0xAA4	|	10	|	s
0xAA5	|	10	|	i
0xAA6	|	10	|	t
0xAA7	|	10	|	t
0xAA8	|	10	|	i
0xAA9	|	10	|	n
0xAAA	|	10	|	g
0xAAB	|	10	|	 
0xAAC	|	10	|	i
0xAAD	|	10	|	n
0xAAE	|	10	|	 
0xAAF	|	10	|	C
0xAB0	|	10	|	r
0xAB1	|	10	|	o
0xAB2	|	10	|	n
0xAB3	|	10	|	u
0xAB4	|	10	|	s
0xAB5	|	10	|	'
0xAB6	|	10	|	s
0xAB7	|	10	|	 
0xAB8	|	10	|	s
0xAB9	|	10	|	t
0xABA	|	10	|	o
0xABB	|	10	|	m
0xABC	|	10	|	a
0xABD	|	10	|	c
0xABE	|	10	|	h
0xABF	|	10	|	 
0xAC0	|	10	|	a
0xAC1	|	10	|	l
0xAC2	|	10	|	l
0xAC3	|	10	|	 
0xAC4	|	10	|	a
0xAC5	|	10	|	l
0xAC6	|	10	|	o
0xAC7	|	10	|	n
0xAC8	|	10	|	g
0xAC9	|	10	|	.
0xACA	|	10	|	 
0xACB	|	10	|	Z
0xACC	|	10	|	e
0xACD	|	10	|	u
0xACE	|	10	|	s
0xACF	|	10	|	 
0xAD0	|	10	|	t
0xAD1	|	10	|	h
0xAD2	|	10	|	e
0xAD3	|	10	|	n
0xAD4	|	10	|	 
0xAD5	|	10	|	c
0xAD6	|	10	|	h
0xAD7	|	10	|	a
0xAD8	|	10	|	l
0xAD9	|	10	|	l
0xADA	|	10	|	e
0xADB	|	10	|	n
0xADC	|	10	|	g
0xADD	|	10	|	e
0xADE	|	10	|	d
0xADF	|	10	|	 
0xAE0	|	10	|	C
0xAE1	|	10	|	r
0xAE2	|	10	|	o
0xAE3	|	10	|	n
